Id,Start,Name,Impact,Currency,Event_Type,Impact_score,MacroCateg
35852e55-9fef-4d37-8673-48fd60f7888d,08/21/2026 05:00:00,HSBC Manufacturing PMI,HIGH,INR,Release,0.17,Growth
a2612522-bd62-41a8-bb65-d1886077476b,08/21/2026 05:00:00,HSBC Services PMI,HIGH,INR,Release,0.17,Growth
679d54fb-0bba-49a9-ae5d-5b2e59c9f9b5,08/28/2026 11:30:00,Cumulative Industrial Output,HIGH,INR,Release,0.17,Growth
b4bd8da7-382f-4be1-a205-73592f83ac48,08/28/2026 11:30:00,Industrial Output,HIGH,INR,Release,0.17,Growth
76100ef6-3aa1-424c-a249-77eea8bd9637,08/28/2026 11:30:00,Manufacturing Output,HIGH,INR,Release,0.17,Growth
5dc78282-2252-4a1a-84a4-6551751459d5,09/01/2026 05:00:00,HSBC Manufacturing PMI,HIGH,INR,Release,0.17,Growth
48d17554-ad20-4f18-86cc-0a54a49e2876,09/03/2026 05:00:00,HSBC Composite PMI,HIGH,INR,Release,0.17,Growth
6710f250-595c-4c2e-8d0f-ad155b0cfde0,09/03/2026 05:00:00,HSBC Services PMI,HIGH,INR,Release,0.17,Growth
0dd3be5c-3102-4331-be36-d81cd50f42ea,09/23/2026 05:00:00,HSBC Composite PMI,HIGH,INR,Release,0.17,Growth
26868e36-9c0a-4414-a675-4e96841378f0,09/23/2026 05:00:00,HSBC Manufacturing PMI,HIGH,INR,Release,0.17,Growth
81b03eb9-a556-422c-b8b4-107d7e1cfec5,09/23/2026 05:00:00,HSBC Services PMI,HIGH,INR,Release,0.17,Growth
1a5e31b0-1336-4371-a5ed-3f17534b9a8e,09/28/2026 11:30:00,Cumulative Industrial Output,HIGH,INR,Release,0.17,Growth
9b6fcd01-2f27-494a-9e82-bb353f69fcff,09/28/2026 11:30:00,Industrial Output,HIGH,INR,Release,0.17,Growth
d6ee613e-0ac9-418b-9231-2f27a9275dcb,09/28/2026 11:30:00,Manufacturing Output,HIGH,INR,Release,0.17,Growth
f6dfcd5b-b0d8-4c6a-b34a-126e70aec8c4,10/01/2026 05:00:00,HSBC Manufacturing PMI,HIGH,INR,Release,0.17,Growth
105132db-0975-418d-8d75-0bca464765b6,10/05/2026 05:00:00,HSBC Composite PMI,HIGH,INR,Release,0.17,Growth
a3304214-5913-4bd6-8f48-82d3410409a2,10/05/2026 05:00:00,HSBC Services PMI,HIGH,INR,Release,0.17,Growth
f51615fd-0aba-4957-be54-63156dcd3aba,10/23/2026 05:00:00,HSBC Composite PMI,HIGH,INR,Release,0.17,Growth
9dbb87fa-28a3-459d-8eec-170f883654e7,10/23/2026 05:00:00,HSBC Manufacturing PMI,HIGH,INR,Release,0.17,Growth
00d152c5-dfdd-4834-93e5-ea654c371860,10/23/2026 05:00:00,HSBC Services PMI,HIGH,INR,Release,0.17,Growth
015f6805-9430-4462-a79d-8318b2a49f2c,10/28/2026 11:30:00,Cumulative Industrial Output,HIGH,INR,Release,0.17,Growth
422c1c51-a5a5-4fb9-af28-fd8be30e9391,10/28/2026 11:30:00,Industrial Output,HIGH,INR,Release,0.17,Growth
bb485cb1-3870-46f5-a821-8cf67883b848,10/28/2026 11:30:00,Manufacturing Output,HIGH,INR,Release,0.17,Growth
35fa243b-aff8-4cb6-8a63-8aedb288afde,11/02/2026 05:00:00,HSBC Manufacturing PMI,HIGH,INR,Release,0.17,Growth
9420bc54-a905-4519-b12e-edccba89be93,11/04/2026 05:00:00,HSBC Composite PMI,HIGH,INR,Release,0.17,Growth
abfa34e4-4d88-442c-9609-49a438df947b,11/04/2026 05:00:00,HSBC Services PMI,HIGH,INR,Release,0.17,Growth
907ec8d8-0a70-419f-91de-e41ad0cb0afe,11/23/2026 05:00:00,HSBC Composite PMI,HIGH,INR,Release,0.17,Growth
ad032084-29af-476e-9745-1de8c8a01fe6,11/23/2026 05:00:00,HSBC Manufacturing PMI,HIGH,INR,Release,0.17,Growth
ef37e282-a9ae-4942-907c-21694489d718,11/23/2026 05:00:00,HSBC Services PMI,HIGH,INR,Release,0.17,Growth
d0131ce6-89d1-4e53-a6e2-18a1b4895d34,11/30/2026 11:30:00,Cumulative Industrial Output,HIGH,INR,Release,0.17,Growth
65418f78-5789-435d-ad42-e52ad5a075c5,11/30/2026 11:30:00,Industrial Output,HIGH,INR,Release,0.17,Growth
3287255e-36a3-4f03-9f12-eaea1d83c804,11/30/2026 11:30:00,Manufacturing Output,HIGH,INR,Release,0.17,Growth
49ba5cf0-27b2-4183-b0bf-7adca005654e,12/01/2026 05:00:00,HSBC Manufacturing PMI,HIGH,INR,Release,0.17,Growth
29f73fb4-eacc-4bc8-9121-ceca9697d12f,12/03/2026 05:00:00,HSBC Composite PMI,HIGH,INR,Release,0.17,Growth
612494b9-8639-452a-a232-611079a470c5,12/03/2026 05:00:00,HSBC Services PMI,HIGH,INR,Release,0.17,Growth
e75895c9-fbd2-4518-a0f8-fb1d52a1c918,12/16/2026 05:00:00,HSBC Composite PMI,HIGH,INR,Release,0.17,Growth
bab6b2fc-b940-4172-bc70-680db8ecd0ac,12/16/2026 05:00:00,HSBC Manufacturing PMI,HIGH,INR,Release,0.17,Growth
8b0be733-2f31-4b40-a4f8-5821f39e28ae,12/16/2026 05:00:00,HSBC Services PMI,HIGH,INR,Release,0.17,Growth
7f8675d9-35af-42c9-bd4a-70b1d8cc3063,12/28/2026 11:30:00,Cumulative Industrial Output,HIGH,INR,Release,0.17,Growth
ad4066e2-7f6d-46ca-a8b7-52ad1b9456c8,12/28/2026 11:30:00,Industrial Output,HIGH,INR,Release,0.17,Growth
803ad33f-0220-40f4-84e6-aa00f2843cb9,12/28/2026 11:30:00,Manufacturing Output,HIGH,INR,Release,0.17,Growth
